
 Property  job 1 : Binary mixture - fine grid ;
 Compounds job 1 : POULHZVOKOAJMA-UHFFFAOYSA-N (1) ; YMBCJWGVCUEGHA-UHFFFAOYSA-M (2) ;
 Settings  job 1 : T= 50.00 K ;
 Units     job 1 : Energies in kcal/mol ; Pressure in mbar ; Area in A^2 ; Temperature in K ; Molecular weights in a.m.u. ; Concentrations x : mole fraction ;
 General   job 1 : Molecular weights 200.3189 (1) 165.7051 (2) ; Surface areas 290.8402 (1) 214.3716 (2) ;
 
          x1          x2             H^E             G^E            ptot    mu1+RTln(x1)    mu2+RTln(x2)      ln(gamma1)      ln(gamma2)          y1          y2
 0.000000001 0.999999999     -0.00000077      0.00000016      1.120E-129    -25.98028604     -3.60576802    -77.73844798      0.00000169 0.001393345 0.998606655
 0.000000002 0.999999998     -0.00000079      0.00000015      1.122E-129    -25.91141481     -3.60576802    -77.73844794      0.00000169 0.002782813 0.997217187
 0.000000003 0.999999997     -0.00000079      0.00000014      1.123E-129    -25.87112770     -3.60576802    -77.73844772      0.00000168 0.004168421 0.995831579
 0.000000004 0.999999996     -0.00000079      0.00000013      1.125E-129    -25.84254353     -3.60576802    -77.73844743      0.00000167 0.005550184 0.994449816
 0.000000005 0.999999995     -0.00000081      0.00000013      1.126E-129    -25.82037194     -3.60576802    -77.73844738      0.00000167 0.006928117 0.993071883
 0.000000006 0.999999994     -0.00000082      0.00000012      1.128E-129    -25.80225643     -3.60576802    -77.73844732      0.00000168 0.008302237 0.991697763
 0.000000007 0.999999993     -0.00000083      0.00000011      1.129E-129    -25.78693998     -3.60576802    -77.73844726      0.00000169 0.009672560 0.990327440
 0.000000008 0.999999992     -0.00000085      0.00000011      1.131E-129    -25.77367227     -3.60576802    -77.73844719      0.00000169 0.011039101 0.988960899
 0.000000009 0.999999991     -0.00000086      0.00000010      1.133E-129    -25.76196932     -3.60576802    -77.73844712      0.00000170 0.012401877 0.987598123
 0.000000010 0.999999990     -0.00000087      0.00000009      1.134E-129    -25.75150068     -3.60576802    -77.73844704      0.00000170 0.013760902 0.986239098
 0.000000020 0.999999980     -0.00000099      0.00000002      1.150E-129    -25.68262936     -3.60576802    -77.73844616      0.00000174 0.027148242 0.972851758
 0.000000030 0.999999970     -0.00000110     -0.00000006      1.165E-129    -25.64234217     -3.60576802    -77.73844516      0.00000176 0.040177033 0.959822967
 0.000000040 0.999999960     -0.00000121     -0.00000013      1.181E-129    -25.61375793     -3.60576802    -77.73844410      0.00000178 0.052861492 0.947138508
 0.000000050 0.999999950     -0.00000132     -0.00000021      1.197E-129    -25.59158623     -3.60576801    -77.73844301      0.00000179 0.065215091 0.934784909
 0.000000060 0.999999940     -0.00000142     -0.00000028      1.212E-129    -25.57347062     -3.60576801    -77.73844189      0.00000180 0.077250609 0.922749391
 0.000000070 0.999999930     -0.00000153     -0.00000036      1.228E-129    -25.55815407     -3.60576801    -77.73844075      0.00000181 0.088980175 0.911019825
 0.000000080 0.999999920     -0.00000156     -0.00000045      1.243E-129    -25.54488609     -3.60576803    -77.73843798      0.00000166 0.100415470 0.899584530
 0.000000090 0.999999910     -0.00000166     -0.00000053      1.259E-129    -25.53318303     -3.60576803    -77.73843680      0.00000166 0.111567139 0.888432861
 0.000000100 0.999999900     -0.00000177     -0.00000061      1.275E-129    -25.52271427     -3.60576803    -77.73843562      0.00000167 0.122445737 0.877554263
 0.000000200 0.999999800     -0.00000279     -0.00000138      1.431E-129    -25.45384185     -3.60576804    -77.73842363      0.00000170 0.218178728 0.781821272
 0.000000300 0.999999700     -0.00000381     -0.00000215      1.587E-129    -25.41355356     -3.60576805    -77.73841149      0.00000171 0.295080742 0.704919258
 0.000000400 0.999999600     -0.00000483     -0.00000292      1.743E-129    -25.38496821     -3.60576806    -77.73839929      0.00000172 0.358210426 0.641789574
 0.000000500 0.999999500     -0.00000584     -0.00000369      1.899E-129    -25.36279541     -3.60576807    -77.73838706      0.00000173 0.410963436 0.589036564
 0.000000600 0.999999400     -0.00000686     -0.00000446      2.055E-129    -25.34467869     -3.60576808    -77.73837482      0.00000173 0.455703906 0.544296094
 0.000000700 0.999999300     -0.00000787     -0.00000523      2.211E-129    -25.32936103     -3.60576808    -77.73836256      0.00000174 0.494128498 0.505871502
 0.000000800 0.999999200     -0.00000889     -0.00000601      2.367E-129    -25.31609211     -3.60576809    -77.73835030      0.00000174 0.527486428 0.472513572
 0.000000900 0.999999100     -0.00000990     -0.00000678      2.523E-129    -25.30438795     -3.60576810    -77.73833803      0.00000174 0.556717846 0.443282154
 0.000001000 0.999999000     -0.00001091     -0.00000755      2.679E-129    -25.29391809     -3.60576811    -77.73832576      0.00000175 0.582543850 0.417456150
 0.000002000 0.999998000     -0.00002105     -0.00001527      4.240E-129    -25.22503465     -3.60576821    -77.73820293      0.00000176 0.736235998 0.263764002
 0.000003000 0.999997000     -0.00003117     -0.00002300      5.802E-129    -25.18473536     -3.60576831    -77.73808003      0.00000176 0.807225967 0.192774033
 0.000004000 0.999996000     -0.00004130     -0.00003072      7.364E-129    -25.15613900     -3.60576841    -77.73795711      0.00000177 0.848114788 0.151885212
 0.000005000 0.999995000     -0.00005143     -0.00003844      8.926E-129    -25.13395520     -3.60576851    -77.73783418      0.00000177 0.874698719 0.125301281
 0.000006000 0.999994000     -0.00006155     -0.00004617      1.049E-128    -25.11582748     -3.60576861    -77.73771123      0.00000177 0.893366951 0.106633049
 0.000007000 0.999993000     -0.00007168     -0.00005389      1.205E-128    -25.10049883     -3.60576871    -77.73758829      0.00000177 0.907196822 0.092803178
 0.000008000 0.999992000     -0.00008180     -0.00006162      1.362E-128    -25.08721891     -3.60576881    -77.73746534      0.00000177 0.917853525 0.082146475
 0.000009000 0.999991000     -0.00009193     -0.00006934      1.518E-128    -25.07550375     -3.60576891    -77.73734239      0.00000177 0.926316759 0.073683241
 0.000010000 0.999990000     -0.00010205     -0.00007706      1.674E-128    -25.06502289     -3.60576901    -77.73721944      0.00000177 0.933200553 0.066799447
