
 Property  job 1 : Binary mixture - fine grid ;
 Compounds job 1 : XBDQKXXYIPTUBI-UHFFFAOYSA-N (1) ; JRMUNVKIHCOMHV-UHFFFAOYSA-M (2) ;
 Settings  job 1 : T= 50.00 K ;
 Units     job 1 : Energies in kcal/mol ; Pressure in mbar ; Area in A^2 ; Temperature in K ; Molecular weights in a.m.u. ; Concentrations x : mole fraction ;
 General   job 1 : Molecular weights 74.0789 (1) 322.3694 (2) ; Surface areas 111.1863 (1) 340.2586 (2) ;
 
          x1          x2             H^E             G^E            ptot    mu1+RTln(x1)    mu2+RTln(x2)      ln(gamma1)      ln(gamma2)          y1          y2
 0.000000001 0.999999999      0.00000016     -0.00000002      4.2686E-80    -14.27985006    -11.59223684    -43.64461834     -0.00000015 1.000000000 0.000000000
 0.000000002 0.999999998      0.00000015     -0.00000002      8.5373E-80    -14.21097883    -11.59223684    -43.64461833     -0.00000015 1.000000000 0.000000000
 0.000000003 0.999999997      0.00000016     -0.00000003      1.2806E-79    -14.17069174    -11.59223684    -43.64461832     -0.00000015 1.000000000 0.000000000
 0.000000004 0.999999996      0.00000015     -0.00000003      1.7075E-79    -14.14210760    -11.59223684    -43.64461831     -0.00000015 1.000000000 0.000000000
 0.000000005 0.999999995      0.00000014     -0.00000004      2.1343E-79    -14.11993601    -11.59223684    -43.64461830     -0.00000015 1.000000000 0.000000000
 0.000000006 0.999999994      0.00000014     -0.00000004      2.5612E-79    -14.10182051    -11.59223684    -43.64461829     -0.00000015 1.000000000 0.000000000
 0.000000007 0.999999993      0.00000013     -0.00000005      2.9880E-79    -14.08650407    -11.59223684    -43.64461828     -0.00000015 1.000000000 0.000000000
 0.000000008 0.999999992      0.00000013     -0.00000005      3.4149E-79    -14.07323637    -11.59223684    -43.64461827     -0.00000015 1.000000000 0.000000000
 0.000000009 0.999999991      0.00000012     -0.00000005      3.8418E-79    -14.06153342    -11.59223684    -43.64461826     -0.00000015 1.000000000 0.000000000
 0.000000010 0.999999990      0.00000012     -0.00000006      4.2686E-79    -14.05106478    -11.59223684    -43.64461825     -0.00000015 1.000000000 0.000000000
 0.000000020 0.999999980      0.00000007     -0.00000010      8.5373E-79    -13.98219354    -11.59223684    -43.64461815     -0.00000015 1.000000000 0.000000000
 0.000000030 0.999999970      0.00000002     -0.00000015      1.2806E-78    -13.94190645    -11.59223684    -43.64461805     -0.00000015 1.000000000 0.000000000
 0.000000040 0.999999960     -0.00000004     -0.00000019      1.7075E-78    -13.91332229    -11.59223685    -43.64461795     -0.00000015 1.000000000 0.000000000
 0.000000050 0.999999950     -0.00000009     -0.00000023      2.1343E-78    -13.89115070    -11.59223685    -43.64461785     -0.00000015 1.000000000 0.000000000
 0.000000060 0.999999940     -0.00000014     -0.00000028      2.5612E-78    -13.87303519    -11.59223685    -43.64461775     -0.00000015 1.000000000 0.000000000
 0.000000070 0.999999930     -0.00000019     -0.00000032      2.9880E-78    -13.85771874    -11.59223685    -43.64461765     -0.00000015 1.000000000 0.000000000
 0.000000080 0.999999920     -0.00000024     -0.00000036      3.4149E-78    -13.84445102    -11.59223685    -43.64461754     -0.00000015 1.000000000 0.000000000
 0.000000090 0.999999910     -0.00000029     -0.00000041      3.8418E-78    -13.83274807    -11.59223685    -43.64461744     -0.00000015 1.000000000 0.000000000
 0.000000100 0.999999900     -0.00000035     -0.00000045      4.2686E-78    -13.82227942    -11.59223685    -43.64461734     -0.00000015 1.000000000 0.000000000
 0.000000200 0.999999800     -0.00000086     -0.00000088      8.5373E-78    -13.75340809    -11.59223686    -43.64461633     -0.00000015 1.000000000 0.000000000
 0.000000300 0.999999700     -0.00000137     -0.00000132      1.2806E-77    -13.71312091    -11.59223687    -43.64461532     -0.00000015 1.000000000 0.000000000
 0.000000400 0.999999600     -0.00000189     -0.00000175      1.7075E-77    -13.68453666    -11.59223688    -43.64461431     -0.00000015 1.000000000 0.000000000
 0.000000500 0.999999500     -0.00000240     -0.00000218      2.1343E-77    -13.66236498    -11.59223689    -43.64461331     -0.00000015 1.000000000 0.000000000
 0.000000600 0.999999400     -0.00000292     -0.00000262      2.5612E-77    -13.64424938    -11.59223690    -43.64461230     -0.00000015 1.000000000 0.000000000
 0.000000700 0.999999300     -0.00000343     -0.00000305      2.9881E-77    -13.62893284    -11.59223691    -43.64461129     -0.00000015 1.000000000 0.000000000
 0.000000800 0.999999200     -0.00000394     -0.00000348      3.4149E-77    -13.61566503    -11.59223692    -43.64461028     -0.00000015 1.000000000 0.000000000
 0.000000900 0.999999100     -0.00000446     -0.00000392      3.8418E-77    -13.60396199    -11.59223693    -43.64460927     -0.00000015 1.000000000 0.000000000
 0.000001000 0.999999000     -0.00000497     -0.00000435      4.2687E-77    -13.59349325    -11.59223694    -43.64460826     -0.00000015 1.000000000 0.000000000
 0.000002000 0.999998000     -0.00001011     -0.00000869      8.5374E-77    -13.52462102    -11.59223704    -43.64459818     -0.00000014 1.000000000 0.000000000
 0.000003000 0.999997000     -0.00001524     -0.00001302      1.2806E-76    -13.48433293    -11.59223714    -43.64458809     -0.00000014 1.000000000 0.000000000
 0.000004000 0.999996000     -0.00002038     -0.00001736      1.7075E-76    -13.45574779    -11.59223724    -43.64457801     -0.00000014 1.000000000 0.000000000
 0.000005000 0.999995000     -0.00002551     -0.00002170      2.1344E-76    -13.43357520    -11.59223734    -43.64456793     -0.00000014 1.000000000 0.000000000
 0.000006000 0.999994000     -0.00003065     -0.00002603      2.5613E-76    -13.41545870    -11.59223744    -43.64455785     -0.00000014 1.000000000 0.000000000
 0.000007000 0.999993000     -0.00003578     -0.00003037      2.9882E-76    -13.40014126    -11.59223754    -43.64454777     -0.00000014 1.000000000 0.000000000
 0.000008000 0.999992000     -0.00004091     -0.00003471      3.4152E-76    -13.38687255    -11.59223764    -43.64453769     -0.00000014 1.000000000 0.000000000
 0.000009000 0.999991000     -0.00004605     -0.00003904      3.8421E-76    -13.37516861    -11.59223773    -43.64452761     -0.00000014 1.000000000 0.000000000
 0.000010000 0.999990000     -0.00005118     -0.00004338      4.2691E-76    -13.36469896    -11.59223783    -43.64451752     -0.00000014 1.000000000 0.000000000
 0.000020000 0.999980000     -0.00010252     -0.00008674      8.5390E-76    -13.29581772    -11.59223883    -43.64441671     -0.00000014 1.000000000 0.000000000
 0.000030000 0.999970000     -0.00015385     -0.00013011      1.2810E-75    -13.25552062    -11.59223982    -43.64431590     -0.00000014 1.000000000 0.000000000
 0.000040000 0.999960000     -0.00020519     -0.00017347      1.7081E-75    -13.22692646    -11.59224082    -43.64421508     -0.00000014 1.000000000 0.000000000
 0.000050000 0.999950000     -0.00025652     -0.00021684      2.1354E-75    -13.20474485    -11.59224181    -43.64411425     -0.00000015 1.000000000 0.000000000
 0.000060000 0.999940000     -0.00030785     -0.00026020      2.5627E-75    -13.18661933    -11.59224280    -43.64401342     -0.00000015 1.000000000 0.000000000
 0.000070000 0.999930000     -0.00035919     -0.00030357      2.9901E-75    -13.17129288    -11.59224380    -43.64391259     -0.00000016 1.000000000 0.000000000
 0.000080000 0.999920000     -0.00041052     -0.00034693      3.4177E-75    -13.15801515    -11.59224479    -43.64381175     -0.00000017 1.000000000 0.000000000
 0.000090000 0.999910000     -0.00046185     -0.00039030      3.8453E-75    -13.14630219    -11.59224579    -43.64371091     -0.00000018 1.000000000 0.000000000
 0.000100000 0.999900000     -0.00051319     -0.00043366      4.2729E-75    -13.13582353    -11.59224678    -43.64361007     -0.00000019 1.000000000 0.000000000
 0.000200000 0.999800000     -0.00102651     -0.00086730      8.5545E-75    -13.06685208    -11.59225673    -43.64260136     -0.00000034 1.000000000 0.000000000
 0.000300000 0.999700000     -0.00153983     -0.00130093      1.2845E-74    -13.02646472    -11.59226670    -43.64159222     -0.00000059 1.000000000 0.000000000
 0.000400000 0.999600000     -0.00205313     -0.00173455      1.7144E-74    -12.99778027    -11.59227667    -43.64058263     -0.00000094 1.000000000 0.000000000
 0.000500000 0.999500000     -0.00256642     -0.00216816      2.1451E-74    -12.97550833    -11.59228666    -43.63957261     -0.00000140 1.000000000 0.000000000
 0.000600000 0.999400000     -0.00307970     -0.00260176      2.5767E-74    -12.95729242    -11.59229665    -43.63856213     -0.00000195 1.000000000 0.000000000
 0.000700000 0.999300000     -0.00359297     -0.00303534      3.0092E-74    -12.94187554    -11.59230666    -43.63755122     -0.00000261 1.000000000 0.000000000
 0.000800000 0.999200000     -0.00410623     -0.00346892      3.4426E-74    -12.92850735    -11.59231668    -43.63653986     -0.00000337 1.000000000 0.000000000
 0.000900000 0.999100000     -0.00461947     -0.00390249      3.8768E-74    -12.91670387    -11.59232671    -43.63552806     -0.00000423 1.000000000 0.000000000
 0.001000000 0.999000000     -0.00513271     -0.00433605      4.3120E-74    -12.90613465    -11.59233675    -43.63451582     -0.00000519 1.000000000 0.000000000
 0.002000000 0.998000000     -0.01026443     -0.00867108      8.7119E-74    -12.83625522    -11.59243778    -43.62436888     -0.00002044 1.000000000 0.000000000
 0.003000000 0.997000000     -0.01539502     -0.01300509      1.3202E-73    -12.79495549    -11.59253992    -43.61417720     -0.00004599 1.000000000 0.000000000
 0.004000000 0.996000000     -0.02052447     -0.01733809      1.7783E-73    -12.76535422    -11.59264321    -43.60394045     -0.00008195 1.000000000 0.000000000
 0.005000000 0.995000000     -0.02565276     -0.02167007      2.2459E-73    -12.74216100    -11.59274763    -43.59365831     -0.00012843 1.000000000 0.000000000
 0.006000000 0.994000000     -0.03077989     -0.02600101      2.7231E-73    -12.72301932    -11.59285322    -43.58333045     -0.00018555 1.000000000 0.000000000
 0.007000000 0.993000000     -0.03590585     -0.03033092      3.2100E-73    -12.70667213    -11.59295997    -43.57295654     -0.00025342 1.000000000 0.000000000
 0.008000000 0.992000000     -0.04103063     -0.03465979      3.7070E-73    -12.69236907    -11.59306791    -43.56253625     -0.00033217 1.000000000 0.000000000
 0.009000000 0.991000000     -0.04615422     -0.03898762      4.2143E-73    -12.67962612    -11.59317704    -43.55206924     -0.00042191 1.000000000 0.000000000
 0.010000000 0.990000000     -0.05127662     -0.04331439      4.7320E-73    -12.66811280    -11.59328737    -43.54155518     -0.00052275 1.000000000 0.000000000
 0.015000000 0.985000000     -0.07687039     -0.06493227      7.4866E-73    -12.62253098    -11.59385755    -43.48826689     -0.00119791 1.000000000 0.000000000
 0.020000000 0.980000000     -0.10243296     -0.08652296      1.0541E-72    -12.58852997    -11.59445974    -43.43374941     -0.00216961 1.000000000 0.000000000
 0.025000000 0.975000000     -0.12796318     -0.10808570      1.3933E-72    -12.56081480    -11.59509565    -43.37795660     -0.00345452 1.000000000 0.000000000
 0.030000000 0.970000000     -0.15345968     -0.12961968      1.7702E-72    -12.53702422    -11.59576706    -43.32084032     -0.00507047 1.000000000 0.000000000
 0.035000000 0.965000000     -0.17892149     -0.15112405      2.1896E-72    -12.51589612    -11.59647585    -43.26234954     -0.00703602 1.000000000 0.000000000
 0.040000000 0.960000000     -0.20434716     -0.17259794      2.6570E-72    -12.49667493    -11.59722404    -43.20243130     -0.00937128 1.000000000 0.000000000
 0.045000000 0.955000000     -0.22973531     -0.19404044      3.1784E-72    -12.47887113    -11.59801377    -43.14102987     -0.01209749 1.000000000 0.000000000
 0.050000000 0.950000000     -0.25508450     -0.21545060      3.7610E-72    -12.46214845    -11.59884731    -43.07808673     -0.01523725 1.000000000 0.000000000
 0.055000000 0.945000000     -0.28039309     -0.23682744      4.4129E-72    -12.44626511    -11.59972710    -43.01354067     -0.01881469 1.000000000 0.000000000
 0.060000000 0.940000000     -0.30565981     -0.25816989      5.1436E-72    -12.43104061    -11.60065568    -42.94732674     -0.02285522 1.000000000 0.000000000
