
 Property  job 1 : Binary mixture - fine grid ;
 Compounds job 1 : YGSDEFSMJLZEOE-UHFFFAOYSA-N (1) ; KWIUHFFTVRNATP-UHFFFAOYSA-N (2) ;
 Settings  job 1 : T= 50.00 K ;
 Units     job 1 : Energies in kcal/mol ; Pressure in mbar ; Area in A^2 ; Temperature in K ; Molecular weights in a.m.u. ; Concentrations x : mole fraction ;
 General   job 1 : Molecular weights 138.1214 (1) 117.1469 (2) ; Surface areas 158.6000 (1) 154.0612 (2) ;
 
          x1          x2             H^E             G^E            ptot    mu1+RTln(x1)    mu2+RTln(x2)      ln(gamma1)      ln(gamma2)          y1          y2
 0.000000001 0.999999999      0.00000055      0.00000021      2.130E-127    -24.92356449     -4.08706240   -138.20264038      0.00000221 0.000006277 0.999993723
 0.000000002 0.999999998      0.00000053      0.00000019      2.130E-127    -24.85469326     -4.08706240   -138.20264035      0.00000222 0.000012555 0.999987445
 0.000000003 0.999999997      0.00000052      0.00000018      2.130E-127    -24.81440617     -4.08706240   -138.20264029      0.00000223 0.000018832 0.999981168
 0.000000004 0.999999996      0.00000050      0.00000017      2.130E-127    -24.78582202     -4.08706240   -138.20264022      0.00000223 0.000025109 0.999974891
 0.000000005 0.999999995      0.00000049      0.00000015      2.130E-127    -24.76365043     -4.08706240   -138.20264014      0.00000223 0.000031386 0.999968614
 0.000000006 0.999999994      0.00000047      0.00000014      2.130E-127    -24.74553492     -4.08706240   -138.20264006      0.00000223 0.000037663 0.999962337
 0.000000007 0.999999993      0.00000046      0.00000013      2.130E-127    -24.73021847     -4.08706240   -138.20263998      0.00000223 0.000043940 0.999956060
 0.000000008 0.999999992      0.00000044      0.00000011      2.130E-127    -24.71695076     -4.08706240   -138.20263990      0.00000223 0.000050217 0.999949783
 0.000000009 0.999999991      0.00000043      0.00000010      2.130E-127    -24.70524781     -4.08706240   -138.20263981      0.00000224 0.000056494 0.999943506
 0.000000010 0.999999990      0.00000041      0.00000008      2.130E-127    -24.69477916     -4.08706240   -138.20263973      0.00000224 0.000062770 0.999937230
 0.000000020 0.999999980      0.00000025     -0.00000005      2.130E-127    -24.62590784     -4.08706240   -138.20263886      0.00000224 0.000125533 0.999874467
 0.000000030 0.999999970      0.00000009     -0.00000019      2.130E-127    -24.58562067     -4.08706240   -138.20263797      0.00000224 0.000188288 0.999811712
 0.000000040 0.999999960     -0.00000007     -0.00000033      2.130E-127    -24.55703644     -4.08706240   -138.20263708      0.00000225 0.000251035 0.999748965
 0.000000050 0.999999950     -0.00000023     -0.00000046      2.130E-127    -24.53486476     -4.08706241   -138.20263618      0.00000225 0.000313774 0.999686226
 0.000000060 0.999999940     -0.00000038     -0.00000060      2.130E-127    -24.51674917     -4.08706241   -138.20263529      0.00000225 0.000376506 0.999623494
 0.000000070 0.999999930     -0.00000054     -0.00000074      2.131E-127    -24.50143264     -4.08706241   -138.20263439      0.00000225 0.000439230 0.999560770
 0.000000080 0.999999920     -0.00000070     -0.00000088      2.131E-127    -24.48816485     -4.08706241   -138.20263349      0.00000225 0.000501946 0.999498054
 0.000000090 0.999999910     -0.00000086     -0.00000101      2.131E-127    -24.47646182     -4.08706241   -138.20263259      0.00000225 0.000564654 0.999435346
 0.000000100 0.999999900     -0.00000102     -0.00000115      2.131E-127    -24.46599309     -4.08706241   -138.20263168      0.00000225 0.000627355 0.999372645
 0.000000200 0.999999800     -0.00000263     -0.00000253      2.132E-127    -24.39712092     -4.08706243   -138.20262218      0.00000218 0.001253935 0.998746065
 0.000000300 0.999999700     -0.00000423     -0.00000390      2.134E-127    -24.35683293     -4.08706244   -138.20261315      0.00000218 0.001879741 0.998120259
 0.000000400 0.999999600     -0.00000582     -0.00000528      2.135E-127    -24.32824789     -4.08706245   -138.20260412      0.00000218 0.002504775 0.997495225
 0.000000500 0.999999500     -0.00000742     -0.00000665      2.136E-127    -24.30607541     -4.08706246   -138.20259508      0.00000218 0.003129038 0.996870962
 0.000000600 0.999999400     -0.00000901     -0.00000802      2.138E-127    -24.28795901     -4.08706247   -138.20258605      0.00000218 0.003752532 0.996247468
 0.000000700 0.999999300     -0.00001061     -0.00000940      2.139E-127    -24.27264167     -4.08706248   -138.20257701      0.00000218 0.004375257 0.995624743
 0.000000800 0.999999200     -0.00001220     -0.00001077      2.140E-127    -24.25937307     -4.08706249   -138.20256798      0.00000218 0.004997216 0.995002784
 0.000000900 0.999999100     -0.00001380     -0.00001214      2.142E-127    -24.24766923     -4.08706250   -138.20255894      0.00000219 0.005618409 0.994381591
 0.000001000 0.999999000     -0.00001539     -0.00001351      2.143E-127    -24.23719969     -4.08706251   -138.20254990      0.00000219 0.006238839 0.993761161
 0.000002000 0.999998000     -0.00003134     -0.00002725      2.156E-127    -24.16831948     -4.08706261   -138.20245952      0.00000219 0.012401434 0.987598566
 0.000003000 0.999997000     -0.00004729     -0.00004098      2.170E-127    -24.12802342     -4.08706270   -138.20236913      0.00000219 0.018489173 0.981510827
 0.000004000 0.999996000     -0.00006323     -0.00005471      2.183E-127    -24.09943029     -4.08706280   -138.20227874      0.00000219 0.024503413 0.975496587
 0.000005000 0.999995000     -0.00007918     -0.00006844      2.197E-127    -24.07724973     -4.08706290   -138.20218835      0.00000219 0.030445476 0.969554524
 0.000006000 0.999994000     -0.00009513     -0.00008217      2.210E-127    -24.05912524     -4.08706300   -138.20209795      0.00000219 0.036316653 0.963683347
 0.000007000 0.999993000     -0.00011108     -0.00009590      2.223E-127    -24.04379982     -4.08706310   -138.20200756      0.00000219 0.042118206 0.957881794
 0.000008000 0.999992000     -0.00012702     -0.00010964      2.237E-127    -24.03052314     -4.08706320   -138.20191716      0.00000219 0.047851366 0.952148634
 0.000009000 0.999991000     -0.00014297     -0.00012337      2.250E-127    -24.01881121     -4.08706330   -138.20182676      0.00000219 0.053517334 0.946482666
 0.000010000 0.999990000     -0.00015892     -0.00013710      2.263E-127    -24.00833359     -4.08706340   -138.20173636      0.00000219 0.059117285 0.940882715
 0.000020000 0.999980000     -0.00031840     -0.00027442      2.398E-127    -23.93937254     -4.08706439   -138.20083233      0.00000218 0.111725691 0.888274309
 0.000030000 0.999970000     -0.00047787     -0.00041173      2.532E-127    -23.89899562     -4.08706539   -138.19992825      0.00000216 0.158843978 0.841156022
 0.000040000 0.999960000     -0.00063735     -0.00054905      2.666E-127    -23.87032164     -4.08706639   -138.19902412      0.00000213 0.201288842 0.798711158
 0.000050000 0.999950000     -0.00079682     -0.00068636      2.801E-127    -23.84806022     -4.08706738   -138.19811994      0.00000209 0.239722644 0.760277356
 0.000060000 0.999940000     -0.00095629     -0.00082368      2.936E-127    -23.82985487     -4.08706838   -138.19721571      0.00000204 0.274688224 0.725311776
 0.000070000 0.999930000     -0.00111577     -0.00096099      3.071E-127    -23.81444859     -4.08706938   -138.19631144      0.00000198 0.306634697 0.693365303
