
 Property  job 1 : Binary mixture - fine grid ;
 Compounds job 1 : NHGXDBSUJJNIRV-UHFFFAOYSA-M (1) ; QIQXTHQIDYTFRH-UHFFFAOYSA-N (2) ;
 Settings  job 1 : T= 50.00 K ;
 Units     job 1 : Energies in kcal/mol ; Pressure in mbar ; Area in A^2 ; Temperature in K ; Molecular weights in a.m.u. ; Concentrations x : mole fraction ;
 General   job 1 : Molecular weights 277.9185 (1) 284.4790 (2) ; Surface areas 346.8419 (1) 410.2333 (2) ;
 
          x1          x2             H^E             G^E            ptot    mu1+RTln(x1)    mu2+RTln(x2)      ln(gamma1)      ln(gamma2)          y1          y2
 0.000000001 0.999999999      0.00000004     -0.00000003      4.950E-116    -42.94691535    -21.96475243   -305.38633958     -0.00000002 0.000000000 1.000000000
 0.000000002 0.999999998      0.00000000     -0.00000006      4.950E-116    -42.87804404    -21.96475243   -305.38633879     -0.00000002 0.000000000 1.000000000
 0.000000003 0.999999997     -0.00000003     -0.00000009      4.950E-116    -42.83775688    -21.96475243   -305.38633799     -0.00000002 0.000000000 1.000000000
 0.000000004 0.999999996     -0.00000007     -0.00000012      4.950E-116    -42.80917266    -21.96475243   -305.38633721     -0.00000002 0.000000000 1.000000000
 0.000000005 0.999999995     -0.00000010     -0.00000015      4.950E-116    -42.78700100    -21.96475243   -305.38633642     -0.00000002 0.000000000 1.000000000
 0.000000006 0.999999994     -0.00000014     -0.00000018      4.950E-116    -42.76888542    -21.96475243   -305.38633564     -0.00000002 0.000000000 1.000000000
 0.000000007 0.999999993     -0.00000017     -0.00000021      4.950E-116    -42.75356890    -21.96475243   -305.38633485     -0.00000002 0.000000000 1.000000000
 0.000000008 0.999999992     -0.00000021     -0.00000024      4.950E-116    -42.74030112    -21.96475243   -305.38633407     -0.00000002 0.000000000 1.000000000
 0.000000009 0.999999991     -0.00000024     -0.00000028      4.950E-116    -42.72859809    -21.96475243   -305.38633328     -0.00000002 0.000000000 1.000000000
 0.000000010 0.999999990     -0.00000028     -0.00000031      4.950E-116    -42.71812938    -21.96475243   -305.38633249     -0.00000002 0.000000000 1.000000000
 0.000000020 0.999999980     -0.00000062     -0.00000061      4.950E-116    -42.64925737    -21.96475243   -305.38632464     -0.00000002 0.000000000 1.000000000
 0.000000030 0.999999970     -0.00000097     -0.00000091      4.950E-116    -42.60896950    -21.96475243   -305.38631679     -0.00000002 0.000000000 1.000000000
 0.000000040 0.999999960     -0.00000132     -0.00000122      4.950E-116    -42.58038458    -21.96475243   -305.38630893     -0.00000002 0.000000000 1.000000000
 0.000000050 0.999999950     -0.00000167     -0.00000152      4.950E-116    -42.55821222    -21.96475243   -305.38630108     -0.00000002 0.000000000 1.000000000
 0.000000060 0.999999940     -0.00000202     -0.00000182      4.950E-116    -42.54009593    -21.96475243   -305.38629323     -0.00000002 0.000000000 1.000000000
 0.000000070 0.999999930     -0.00000236     -0.00000213      4.950E-116    -42.52477871    -21.96475243   -305.38628538     -0.00000002 0.000000000 1.000000000
 0.000000080 0.999999920     -0.00000271     -0.00000243      4.950E-116    -42.51151023    -21.96475243   -305.38627753     -0.00000002 0.000000000 1.000000000
 0.000000090 0.999999910     -0.00000306     -0.00000273      4.950E-116    -42.49980651    -21.96475243   -305.38626967     -0.00000002 0.000000000 1.000000000
 0.000000100 0.999999900     -0.00000341     -0.00000304      4.950E-116    -42.48933709    -21.96475244   -305.38626182     -0.00000002 0.000000000 1.000000000
 0.000000200 0.999999800     -0.00000689     -0.00000607      4.950E-116    -42.42045806    -21.96475245   -305.38618331     -0.00000002 0.000000000 1.000000000
 0.000000300 0.999999700     -0.00001036     -0.00000911      4.950E-116    -42.38016317    -21.96475246   -305.38610480     -0.00000002 0.000000000 1.000000000
 0.000000400 0.999999600     -0.00001384     -0.00001214      4.950E-116    -42.35157123    -21.96475247   -305.38602630     -0.00000002 0.000000000 1.000000000
 0.000000500 0.999999500     -0.00001732     -0.00001517      4.950E-116    -42.32939184    -21.96475248   -305.38594779     -0.00000002 0.000000000 1.000000000
 0.000000600 0.999999400     -0.00002080     -0.00001821      4.950E-116    -42.31126854    -21.96475249   -305.38586929     -0.00000002 0.000000000 1.000000000
 0.000000700 0.999999300     -0.00002428     -0.00002124      4.950E-116    -42.29594430    -21.96475250   -305.38579078     -0.00000002 0.000000000 1.000000000
 0.000000800 0.999999200     -0.00002776     -0.00002428      4.950E-116    -42.28266880    -21.96475251   -305.38571227     -0.00000002 0.000000000 1.000000000
 0.000000900 0.999999100     -0.00003124     -0.00002731      4.950E-116    -42.27095805    -21.96475252   -305.38563377     -0.00000002 0.000000000 1.000000000
 0.000001000 0.999999000     -0.00003472     -0.00003035      4.950E-116    -42.26048161    -21.96475253   -305.38555526     -0.00000002 0.000000000 1.000000000
 0.000002000 0.999998000     -0.00006951     -0.00006069      4.950E-116    -42.19153238    -21.96475262   -305.38477022     -0.00000002 0.000000000 1.000000000
 0.000003000 0.999997000     -0.00010430     -0.00009103      4.950E-116    -42.15116730    -21.96475272   -305.38398519     -0.00000002 0.000000000 1.000000000
 0.000004000 0.999996000     -0.00013909     -0.00012137      4.950E-116    -42.12250515    -21.96475282   -305.38320017     -0.00000003 0.000000000 1.000000000
 0.000005000 0.999995000     -0.00017388     -0.00015172      4.950E-116    -42.10025557    -21.96475292   -305.38241514     -0.00000003 0.000000000 1.000000000
 0.000006000 0.999994000     -0.00020867     -0.00018206      4.950E-116    -42.08206207    -21.96475302   -305.38163012     -0.00000004 0.000000000 1.000000000
 0.000007000 0.999993000     -0.00024346     -0.00021240      4.950E-116    -42.06666763    -21.96475312   -305.38084511     -0.00000004 0.000000000 1.000000000
 0.000008000 0.999992000     -0.00027825     -0.00024275      4.950E-116    -42.05332193    -21.96475322   -305.38006009     -0.00000005 0.000000000 1.000000000
 0.000009000 0.999991000     -0.00031304     -0.00027309      4.950E-116    -42.04154098    -21.96475332   -305.37927508     -0.00000005 0.000000000 1.000000000
 0.000010000 0.999990000     -0.00034784     -0.00030343      4.950E-116    -42.03099435    -21.96475342   -305.37849008     -0.00000006 0.000000000 1.000000000
 0.000020000 0.999980000     -0.00069574     -0.00060685      4.950E-116    -41.96134315    -21.96475443   -305.37064019     -0.00000018 0.000000000 1.000000000
 0.000030000 0.999970000     -0.00104363     -0.00091026      4.950E-116    -41.92027613    -21.96475544   -305.36279061     -0.00000037 0.000000000 1.000000000
 0.000040000 0.999960000     -0.00139151     -0.00121367      4.949E-116    -41.89091208    -21.96475646   -305.35494134     -0.00000065 0.000000000 1.000000000
 0.000050000 0.999950000     -0.00173939     -0.00151707      4.949E-116    -41.86796062    -21.96475749   -305.34709238     -0.00000100 0.000000000 1.000000000
 0.000060000 0.999940000     -0.00208725     -0.00182046      4.949E-116    -41.84906528    -21.96475853   -305.33924372     -0.00000143 0.000000000 1.000000000
 0.000070000 0.999930000     -0.00243511     -0.00212384      4.949E-116    -41.83296902    -21.96475957   -305.33139536     -0.00000194 0.000000000 1.000000000
 0.000080000 0.999920000     -0.00278296     -0.00242721      4.949E-116    -41.81892154    -21.96476062   -305.32354731     -0.00000253 0.000000000 1.000000000
 0.000090000 0.999910000     -0.00313080     -0.00273058      4.949E-116    -41.80643884    -21.96476168   -305.31569956     -0.00000320 0.000000000 1.000000000
 0.000100000 0.999900000     -0.00347863     -0.00303394      4.949E-116    -41.79519048    -21.96476275   -305.30785212     -0.00000394 0.000000000 1.000000000
 0.000200000 0.999800000     -0.00695647     -0.00606709      4.949E-116    -41.71852367    -21.96477386   -305.22939434     -0.00001571 0.000000000 1.000000000
 0.000300000 0.999700000     -0.01043351     -0.00909946      4.948E-116    -41.67044424    -21.96478574   -305.15096912     -0.00003530 0.000000000 1.000000000
 0.000400000 0.999600000     -0.01390962     -0.01213106      4.947E-116    -41.63407053    -21.96479841   -305.07257188     -0.00006275 0.000000000 1.000000000
 0.000500000 0.999500000     -0.01738487     -0.01516188      4.947E-116    -41.60411239    -21.96481186   -304.99420486     -0.00009803 0.000000000 1.000000000
 0.000600000 0.999400000     -0.02085927     -0.01819191      4.946E-116    -41.57821332    -21.96482608   -304.91586800     -0.00014114 0.000000000 1.000000000
 0.000700000 0.999300000     -0.02433281     -0.02122117      4.945E-116    -41.55511631    -21.96484108   -304.83756126     -0.00019207 0.000000000 1.000000000
 0.000800000 0.999200000     -0.02780550     -0.02424965      4.944E-116    -41.53407102    -21.96485687   -304.75928457     -0.00025082 0.000000000 1.000000000
 0.000900000 0.999100000     -0.03127735     -0.02727735      4.944E-116    -41.51459347    -21.96487342   -304.68103787     -0.00031739 0.000000000 1.000000000
 0.001000000 0.999000000     -0.03474836     -0.03030428      4.943E-116    -41.49635320    -21.96489076   -304.60282109     -0.00039176 0.000000000 1.000000000
 0.002000000 0.998000000     -0.06941268     -0.06053077      4.932E-116    -41.34992756    -21.96510675   -303.82228296     -0.00156411 0.000000000 1.000000000
 0.003000000 0.997000000     -0.10399571     -0.09067970      4.918E-116    -41.23237258    -21.96540000   -303.04462843     -0.00351292 0.000000000 1.000000000
 0.004000000 0.996000000     -0.13850014     -0.12075127      4.899E-116    -41.12679308    -21.96577012   -302.26971683     -0.00623445 0.000000000 1.000000000
 0.005000000 0.995000000     -0.17292844     -0.15074567      4.877E-116    -41.02788054    -21.96621681   -301.49736565     -0.00972558 0.000000000 1.000000000
 0.006000000 0.994000000     -0.20728315     -0.18066305      4.852E-116    -40.93325744    -21.96673982   -300.72736301     -0.01398386 0.000000000 1.000000000
 0.007000000 0.993000000     -0.24156644     -0.21050358      4.822E-116    -40.84164174    -21.96733901   -299.95945722     -0.01900778 0.000000000 1.000000000
 0.008000000 0.992000000     -0.27578043     -0.24026735      4.790E-116    -40.75225531    -21.96801431   -299.19336835     -0.02479675 0.000000000 1.000000000
 0.009000000 0.991000000     -0.30992701     -0.26995448      4.754E-116    -40.66458332    -21.96876579   -298.42878593     -0.03135135 0.000000000 1.000000000
 0.010000000 0.990000000     -0.34400813     -0.29956501      4.714E-116    -40.57826249    -21.96959361   -297.66537960     -0.03867322 0.000000000 1.000000000
