
 Property  job 1 : Binary mixture - fine grid ;
 Compounds job 1 : GHVNFZFCNZKVNT-UHFFFAOYSA-N (1) ; QIQXTHQIDYTFRH-UHFFFAOYSA-N (2) ;
 Settings  job 1 : T= 50.00 K ;
 Units     job 1 : Energies in kcal/mol ; Pressure in mbar ; Area in A^2 ; Temperature in K ; Molecular weights in a.m.u. ; Concentrations x : mole fraction ;
 General   job 1 : Molecular weights 172.2656 (1) 284.4790 (2) ; Surface areas 251.5038 (1) 410.2333 (2) ;
 
          x1          x2             H^E             G^E            ptot    mu1+RTln(x1)    mu2+RTln(x2)      ln(gamma1)      ln(gamma2)          y1          y2
 0.000000001 0.999999999      0.00000005      0.00000000      3.7897E-90    -16.34356114    -21.96475243      0.24619473     -0.00000002 1.000000000 0.000000000
 0.000000002 0.999999998      0.00000005      0.00000000      7.5794E-90    -16.27468991    -21.96475243      0.24619473     -0.00000002 1.000000000 0.000000000
 0.000000003 0.999999997      0.00000005      0.00000000      1.1369E-89    -16.23440282    -21.96475243      0.24619473     -0.00000002 1.000000000 0.000000000
 0.000000004 0.999999996      0.00000005      0.00000000      1.5159E-89    -16.20581868    -21.96475243      0.24619473     -0.00000002 1.000000000 0.000000000
 0.000000005 0.999999995      0.00000005      0.00000000      1.8948E-89    -16.18364710    -21.96475243      0.24619473     -0.00000001 1.000000000 0.000000000
 0.000000006 0.999999994      0.00000005      0.00000000      2.2738E-89    -16.16553159    -21.96475243      0.24619473     -0.00000001 1.000000000 0.000000000
 0.000000007 0.999999993      0.00000005      0.00000000      2.6528E-89    -16.15021515    -21.96475243      0.24619472     -0.00000001 1.000000000 0.000000000
 0.000000008 0.999999992      0.00000005      0.00000000      3.0318E-89    -16.13694745    -21.96475243      0.24619472     -0.00000001 1.000000000 0.000000000
 0.000000009 0.999999991      0.00000005      0.00000000      3.4107E-89    -16.12524451    -21.96475243      0.24619472     -0.00000001 1.000000000 0.000000000
 0.000000010 0.999999990      0.00000005      0.00000000      3.7897E-89    -16.11477587    -21.96475243      0.24619472     -0.00000001 1.000000000 0.000000000
 0.000000020 0.999999980      0.00000005      0.00000000      7.5794E-89    -16.04590464    -21.96475243      0.24619472     -0.00000001 1.000000000 0.000000000
 0.000000030 0.999999970      0.00000005      0.00000000      1.1369E-88    -16.00561755    -21.96475243      0.24619472     -0.00000001 1.000000000 0.000000000
 0.000000040 0.999999960      0.00000005      0.00000000      1.5159E-88    -15.97703341    -21.96475243      0.24619471     -0.00000001 1.000000000 0.000000000
 0.000000050 0.999999950      0.00000005      0.00000000      1.8948E-88    -15.95486183    -21.96475243      0.24619471     -0.00000001 1.000000000 0.000000000
 0.000000060 0.999999940      0.00000005      0.00000000      2.2738E-88    -15.93674633    -21.96475243      0.24619471     -0.00000001 1.000000000 0.000000000
 0.000000070 0.999999930      0.00000005      0.00000000      2.6528E-88    -15.92142989    -21.96475243      0.24619470     -0.00000001 1.000000000 0.000000000
 0.000000080 0.999999920      0.00000005      0.00000000      3.0318E-88    -15.90816218    -21.96475243      0.24619470     -0.00000001 1.000000000 0.000000000
 0.000000090 0.999999910      0.00000005      0.00000000      3.4107E-88    -15.89645924    -21.96475243      0.24619470     -0.00000001 1.000000000 0.000000000
 0.000000100 0.999999900      0.00000005      0.00000000      3.7897E-88    -15.88599060    -21.96475244      0.24619469     -0.00000001 1.000000000 0.000000000
 0.000000200 0.999999800      0.00000005      0.00000000      7.5794E-88    -15.81711938    -21.96475245      0.24619466     -0.00000001 1.000000000 0.000000000
 0.000000300 0.999999700      0.00000005      0.00000000      1.1369E-87    -15.77683229    -21.96475246      0.24619463     -0.00000001 1.000000000 0.000000000
 0.000000400 0.999999600      0.00000005      0.00000000      1.5159E-87    -15.74824815    -21.96475247      0.24619459     -0.00000001 1.000000000 0.000000000
 0.000000500 0.999999500      0.00000005      0.00000001      1.8948E-87    -15.72607657    -21.96475247      0.24619456     -0.00000001 1.000000000 0.000000000
 0.000000600 0.999999400      0.00000004      0.00000001      2.2738E-87    -15.70796108    -21.96475248      0.24619452     -0.00000001 1.000000000 0.000000000
 0.000000700 0.999999300      0.00000004      0.00000002      2.6528E-87    -15.69264464    -21.96475249      0.24619449     -0.00000001 1.000000000 0.000000000
 0.000000800 0.999999200      0.00000004      0.00000002      3.0318E-87    -15.67937694    -21.96475250      0.24619445     -0.00000001 1.000000000 0.000000000
 0.000000900 0.999999100      0.00000004      0.00000002      3.4107E-87    -15.66767400    -21.96475251      0.24619442     -0.00000001 1.000000000 0.000000000
 0.000001000 0.999999000      0.00000004      0.00000002      3.7897E-87    -15.65720536    -21.96475252      0.24619438     -0.00000001 1.000000000 0.000000000
 0.000002000 0.999998000      0.00000004      0.00000005      7.5794E-87    -15.58833417    -21.96475262      0.24619403     -0.00000001 1.000000000 0.000000000
 0.000003000 0.999997000      0.00000004      0.00000007      1.1369E-86    -15.54804712    -21.96475272      0.24619368     -0.00000001 1.000000000 0.000000000
 0.000004000 0.999996000      0.00000003      0.00000010      1.5159E-86    -15.51946301    -21.96475282      0.24619333     -0.00000001 1.000000000 0.000000000
 0.000005000 0.999995000      0.00000003      0.00000012      1.8948E-86    -15.49729146    -21.96475292      0.24619298     -0.00000001 1.000000000 0.000000000
 0.000006000 0.999994000      0.00000003      0.00000015      2.2738E-86    -15.47917599    -21.96475302      0.24619263     -0.00000001 1.000000000 0.000000000
 0.000007000 0.999993000      0.00000003      0.00000017      2.6528E-86    -15.46385959    -21.96475312      0.24619228     -0.00000001 1.000000000 0.000000000
 0.000008000 0.999992000      0.00000002      0.00000019      3.0317E-86    -15.45059192    -21.96475322      0.24619194     -0.00000001 1.000000000 0.000000000
 0.000009000 0.999991000      0.00000002      0.00000022      3.4107E-86    -15.43888901    -21.96475332      0.24619159     -0.00000001 1.000000000 0.000000000
 0.000010000 0.999990000      0.00000002      0.00000024      3.7897E-86    -15.42842041    -21.96475342      0.24619124     -0.00000001 1.000000000 0.000000000
 0.000020000 0.999980000      0.00000000      0.00000049      7.5793E-86    -15.35954953    -21.96475441      0.24618774     -0.00000001 1.000000000 0.000000000
 0.000030000 0.999970000     -0.00000003      0.00000073      1.1369E-85    -15.31926279    -21.96475541      0.24618424     -0.00000001 1.000000000 0.000000000
 0.000040000 0.999960000     -0.00000006      0.00000098      1.5159E-85    -15.29067899    -21.96475640      0.24618074     -0.00000001 1.000000000 0.000000000
 0.000050000 0.999950000     -0.00000008      0.00000122      1.8948E-85    -15.26850776    -21.96475739      0.24617725     -0.00000001 1.000000000 0.000000000
 0.000060000 0.999940000     -0.00000010      0.00000147      2.2738E-85    -15.25039260    -21.96475839      0.24617375     -0.00000001 1.000000000 0.000000000
