
 Property  job 1 : Binary mixture - fine grid ;
 Compounds job 1 : WPYMKLBDIGXBTP-UHFFFAOYSA-N (1) ; KWIUHFFTVRNATP-UHFFFAOYSA-N (2) ;
 Settings  job 1 : T= 50.00 K ;
 Units     job 1 : Energies in kcal/mol ; Pressure in mbar ; Area in A^2 ; Temperature in K ; Molecular weights in a.m.u. ; Concentrations x : mole fraction ;
 General   job 1 : Molecular weights 122.1220 (1) 117.1469 (2) ; Surface areas 153.2173 (1) 154.0612 (2) ;
 
          x1          x2             H^E             G^E            ptot    mu1+RTln(x1)    mu2+RTln(x2)      ln(gamma1)      ln(gamma2)          y1          y2
 0.000000001 0.999999999      0.00000054      0.00000021      1.221E-124    -22.81734652     -4.08706241   -111.73166148      0.00000218 0.998256313 0.001743687
 0.000000002 0.999999998      0.00000053      0.00000020      2.441E-124    -22.74847529     -4.08706241   -111.73166149      0.00000220 0.999127396 0.000872604
 0.000000003 0.999999997      0.00000053      0.00000019      3.660E-124    -22.70818824     -4.08706240   -111.73166178      0.00000225 0.999418094 0.000581906
 0.000000004 0.999999996      0.00000050      0.00000017      4.879E-124    -22.67960404     -4.08706241   -111.73166124      0.00000218 0.999563507 0.000436493
 0.000000005 0.999999995      0.00000049      0.00000016      6.098E-124    -22.65743245     -4.08706241   -111.73166118      0.00000218 0.999650775 0.000349225
 0.000000006 0.999999994      0.00000048      0.00000015      7.318E-124    -22.63931694     -4.08706241   -111.73166112      0.00000219 0.999708963 0.000291037
 0.000000007 0.999999993      0.00000047      0.00000014      8.537E-124    -22.62400050     -4.08706241   -111.73166105      0.00000219 0.999750529 0.000249471
 0.000000008 0.999999992      0.00000045      0.00000013      9.756E-124    -22.61073279     -4.08706241   -111.73166099      0.00000219 0.999781706 0.000218294
 0.000000009 0.999999991      0.00000044      0.00000012      1.098E-123    -22.59902984     -4.08706241   -111.73166092      0.00000219 0.999805956 0.000194044
 0.000000010 0.999999990      0.00000043      0.00000011      1.219E-123    -22.58856119     -4.08706241   -111.73166085      0.00000219 0.999825357 0.000174643
 0.000000020 0.999999980      0.00000030      0.00000000      2.439E-123    -22.51968989     -4.08706241   -111.73166013      0.00000220 0.999912671 0.000087329
 0.000000030 0.999999970      0.00000017     -0.00000011      3.658E-123    -22.47940273     -4.08706241   -111.73165939      0.00000220 0.999941779 0.000058221
 0.000000040 0.999999960      0.00000004     -0.00000023      4.877E-123    -22.45081851     -4.08706241   -111.73165864      0.00000220 0.999956334 0.000043666
 0.000000050 0.999999950     -0.00000009     -0.00000034      6.096E-123    -22.42864686     -4.08706241   -111.73165789      0.00000220 0.999965067 0.000034933
 0.000000060 0.999999940     -0.00000022     -0.00000045      7.316E-123    -22.41053128     -4.08706241   -111.73165714      0.00000220 0.999970889 0.000029111
 0.000000070 0.999999930     -0.00000035     -0.00000056      8.535E-123    -22.39521476     -4.08706241   -111.73165639      0.00000220 0.999975047 0.000024953
 0.000000080 0.999999920     -0.00000048     -0.00000067      9.754E-123    -22.38194699     -4.08706241   -111.73165563      0.00000221 0.999978166 0.000021834
 0.000000090 0.999999910     -0.00000061     -0.00000078      1.097E-122    -22.37024397     -4.08706241   -111.73165488      0.00000221 0.999980592 0.000019408
 0.000000100 0.999999900     -0.00000074     -0.00000089      1.219E-122    -22.35977525     -4.08706241   -111.73165412      0.00000221 0.999982533 0.000017467
 0.000000200 0.999999800     -0.00000205     -0.00000200      2.439E-122    -22.29090327     -4.08706242   -111.73164656      0.00000221 0.999991267 0.000008733
 0.000000300 0.999999700     -0.00000335     -0.00000311      3.658E-122    -22.25061543     -4.08706243   -111.73163898      0.00000221 0.999994178 0.000005822
 0.000000400 0.999999600     -0.00000466     -0.00000422      4.877E-122    -22.22203054     -4.08706244   -111.73163140      0.00000222 0.999995633 0.000004367
 0.000000500 0.999999500     -0.00000597     -0.00000533      6.096E-122    -22.19985820     -4.08706245   -111.73162381      0.00000222 0.999996507 0.000003493
 0.000000600 0.999999400     -0.00000727     -0.00000644      7.316E-122    -22.18174194     -4.08706246   -111.73161623      0.00000222 0.999997089 0.000002911
 0.000000700 0.999999300     -0.00000858     -0.00000755      8.535E-122    -22.16642475     -4.08706247   -111.73160864      0.00000222 0.999997505 0.000002495
 0.000000800 0.999999200     -0.00000988     -0.00000866      9.755E-122    -22.15315629     -4.08706248   -111.73160105      0.00000222 0.999997817 0.000002183
 0.000000900 0.999999100     -0.00001119     -0.00000977      1.097E-121    -22.14145260     -4.08706249   -111.73159346      0.00000222 0.999998059 0.000001941
 0.000001000 0.999999000     -0.00001250     -0.00001088      1.219E-121    -22.13098320     -4.08706250   -111.73158587      0.00000222 0.999998253 0.000001747
 0.000002000 0.999998000     -0.00002555     -0.00002198      2.439E-121    -22.06210443     -4.08706260   -111.73150995      0.00000222 0.999999127 0.000000873
 0.000003000 0.999997000     -0.00003861     -0.00003308      3.659E-121    -22.02180980     -4.08706270   -111.73143402      0.00000223 0.999999418 0.000000582
 0.000004000 0.999996000     -0.00005167     -0.00004419      4.878E-121    -21.99321811     -4.08706280   -111.73135809      0.00000223 0.999999563 0.000000437
 0.000005000 0.999995000     -0.00006473     -0.00005529      6.099E-121    -21.97103898     -4.08706290   -111.73128216      0.00000223 0.999999651 0.000000349
 0.000006000 0.999994000     -0.00007779     -0.00006639      7.319E-121    -21.95291594     -4.08706300   -111.73120623      0.00000223 0.999999709 0.000000291
 0.000007000 0.999993000     -0.00009086     -0.00007749      8.539E-121    -21.93759195     -4.08706310   -111.73113029      0.00000223 0.999999751 0.000000249
 0.000008000 0.999992000     -0.00010392     -0.00008859      9.760E-121    -21.92431670     -4.08706320   -111.73105435      0.00000223 0.999999782 0.000000218
 0.000009000 0.999991000     -0.00011698     -0.00009969      1.098E-120    -21.91260622     -4.08706330   -111.73097842      0.00000223 0.999999806 0.000000194
 0.000010000 0.999990000     -0.00013004     -0.00011079      1.220E-120    -21.90213003     -4.08706340   -111.73090248      0.00000223 0.999999825 0.000000175
 0.000020000 0.999980000     -0.00026064     -0.00022181      2.442E-120    -21.83318335     -4.08706439   -111.73014307      0.00000222 0.999999913 0.000000087
 0.000030000 0.999970000     -0.00039124     -0.00033282      3.666E-120    -21.79282080     -4.08706539   -111.72938360      0.00000220 0.999999942 0.000000058
 0.000040000 0.999960000     -0.00052184     -0.00044384      4.892E-120    -21.76416119     -4.08706638   -111.72862410      0.00000218 0.999999956 0.000000044
 0.000050000 0.999950000     -0.00065244     -0.00055485      6.119E-120    -21.74191414     -4.08706738   -111.72786457      0.00000215 0.999999965 0.000000035
 0.000060000 0.999940000     -0.00078304     -0.00066586      7.349E-120    -21.72372317     -4.08706838   -111.72710499      0.00000211 0.999999971 0.000000029
 0.000070000 0.999930000     -0.00091364     -0.00077688      8.580E-120    -21.70833125     -4.08706937   -111.72634538      0.00000206 0.999999975 0.000000025
 0.000080000 0.999920000     -0.00104424     -0.00088789      9.813E-120    -21.69498807     -4.08707037   -111.72558573      0.00000200 0.999999978 0.000000022
 0.000090000 0.999910000     -0.00117484     -0.00099890      1.105E-119    -21.68320965     -4.08707137   -111.72482605      0.00000194 0.999999981 0.000000019
 0.000100000 0.999900000     -0.00130544     -0.00110991      1.229E-119    -21.67266552     -4.08707237   -111.72406633      0.00000187 0.999999983 0.000000017
 0.000200000 0.999800000     -0.00261138     -0.00221996      2.476E-119    -21.60303924     -4.08708243   -111.71646715      0.00000073 0.999999991 0.000000009
 0.000300000 0.999700000     -0.00391727     -0.00332995      3.742E-119    -21.56199669     -4.08709256   -111.70886393     -0.00000124 0.999999994 0.000000006
 0.000400000 0.999600000     -0.00522307     -0.00443985      5.028E-119    -21.53265679     -4.08710276   -111.70125762     -0.00000390 1.000000000 0.000000004
 0.000500000 0.999500000     -0.00652881     -0.00554968      6.332E-119    -21.50972908     -4.08711304   -111.69364773     -0.00000733 1.000000000 0.000000003
 0.000600000 0.999400000     -0.00783448     -0.00665943      7.657E-119    -21.49085710     -4.08712340   -111.68603427     -0.00001151 1.000000000 0.000000003
 0.000700000 0.999300000     -0.00914008     -0.00776911      9.001E-119    -21.47478383     -4.08713384   -111.67841723     -0.00001647 1.000000000 0.000000002
 0.000800000 0.999200000     -0.01044562     -0.00887871      1.037E-118    -21.46075894     -4.08714435   -111.67079659     -0.00002219 1.000000000 0.000000002
 0.000900000 0.999100000     -0.01175109     -0.00998823      1.175E-118    -21.44829845     -4.08715494   -111.66317234     -0.00002867 1.000000000 0.000000002
 0.001000000 0.999000000     -0.01305648     -0.01109768      1.316E-118    -21.43707191     -4.08716560   -111.65554449     -0.00003592 1.000000000 0.000000002
 0.002000000 0.998000000     -0.02610672     -0.02218799      2.840E-118    -21.36060175     -4.08727653   -111.57906583     -0.00015084 1.000000000 0.000000000
 0.003000000 0.997000000     -0.03915009     -0.03327067      4.601E-118    -21.31267902     -4.08739528   -111.50221776     -0.00034348 1.000000000 0.000000000
 0.004000000 0.996000000     -0.05218651     -0.04434567      6.627E-118    -21.27642174     -4.08752194   -111.42499225     -0.00061475 1.000000000 0.000000000
 0.005000000 0.995000000     -0.06521590     -0.05541294      8.953E-118    -21.24653869     -4.08765661   -111.34738106     -0.00096561 1.000000000 0.000000000
 0.006000000 0.994000000     -0.07823818     -0.06647245      1.161E-117    -21.22067257     -4.08779939   -111.26937574     -0.00139705 1.000000000 0.000000000
 0.007000000 0.993000000     -0.09125326     -0.07752414      1.466E-117    -21.19756548     -4.08795038   -111.19096760     -0.00191007 1.000000000 0.000000000
 0.008000000 0.992000000     -0.10426105     -0.08856796      1.812E-117    -21.17646622     -4.08810967   -111.11214775     -0.00250573 1.000000000 0.000000000
 0.009000000 0.991000000     -0.11726144     -0.09960387      2.207E-117    -21.15688991     -4.08827738   -111.03290709     -0.00318509 1.000000000 0.000000000
 0.010000000 0.990000000     -0.13025435     -0.11063181      2.656E-117    -21.13850517     -4.08845363   -110.95323632     -0.00394926 1.000000000 0.000000000
 0.015000000 0.985000000     -0.19510252     -0.16565017      5.973E-117    -21.05796300     -4.08946685   -110.54809322     -0.00908347 1.000000000 0.000000000
 0.020000000 0.980000000     -0.25974432     -0.22046116      1.209E-116    -20.98790852     -4.09071180   -110.13071942     -0.01652405 1.000000000 0.000000000
 0.025000000 0.975000000     -0.32415848     -0.27505719      2.325E-116    -20.92292901     -4.09220609   -109.69988357     -0.02644805 1.000000000 0.000000000
 0.030000000 0.970000000     -0.38831681     -0.32943004      4.355E-116    -20.86056837     -4.09396883   -109.25458310     -0.03904761 1.000000000 0.000000000
 0.035000000 0.965000000     -0.45218286     -0.38357101      8.049E-116    -20.79953656     -4.09601873   -108.79448556     -0.05451063 1.000000000 0.000000000
